ev:        5879  track:           0 phi: 2440, theta:  78
ev:        5889  track:           0 phi:  860, theta:  79
ev:        5899  track:           0 phi: 2792, theta:  60
ev:        5909  track:           0 phi: 2664, theta:  79
ev:        5919  track:           0 phi: 4964, theta:  12
ev:        5929  track:           0 phi: 1236, theta:  23
ev:        5939  track:           0 phi: 1532, theta:  32
ev:        5949  track:           0 phi: 1548, theta:  94
ev:        5959  track:           0 phi: 2636, theta:  49
ev:        5969  track:           0 phi: 1660, theta:  15
ev:        5979  track:           0 phi: 3540, theta:   7
ev:        5989  track:           0 phi: 4500, theta:  81
ev:        5999  track:           0 phi: 1228, theta:  14
ev:        6009  track:           0 phi: 3084, theta:  79
ev:        6019  track:           0 phi: 3072, theta:  69
ev:        6029  track:           0 phi: 4948, theta:  19
ev:        6039  track:           0 phi: 1264, theta:  77
ev:        6049  track:           0 phi: 3308, theta:  25
ev:        6059  track:           0 phi: 4577, theta:  88
ev:        6069  track:           0 phi: 4428, theta:  13
ev:        6079  track:           0 phi: 1532, theta:  17
ev:        6089  track:           0 phi:  308, theta:  18
ev:        6099  track:           0 phi:  828, theta:  19
ev:        6109  track:           0 phi: 3002, theta:  28
ev:        6119  track:           0 phi: 2236, theta:  88
ev:        6129  track:           0 phi: 1396, theta:  15
ev:        6139  track:           0 phi:  835, theta:  55
ev:        6149  track:           0 phi: 2170, theta:  36
ev:        6159  track:           0 phi:  892, theta:  19
ev:        6169  track:           0 phi: 3644, theta:  83
ev:        6179  track:           0 phi:  804, theta:  75
ev:        6189  track:           0 phi: 1036, theta:  71
ev:        6199  track:           0 phi:  260, theta:  17
ev:        6209  track:           0 phi: 4116, theta:  76
ev:        6219  track:           0 phi:  676, theta:  17
ev:        6229  track:           0 phi: 4242, theta:  17
ev:        6239  track:           0 phi: 2396, theta:  33
ev:        6249  track:           0 phi:  956, theta:  44
ev:        6259  track:           0 phi: 4284, theta:  42
ev:        6269  track:           0 phi: 2108, theta:  34
ev:        6279  track:           0 phi: 2393, theta:  64
ev:        6289  track:           0 phi:  516, theta:  37
ev:        6299  track:           0 phi:  276, theta:  22
ev:        6309  track:           0 phi: 2280, theta:  88
ev:        6319  track:           0 phi:  564, theta:  20
ev:        6329  track:           0 phi: 2860, theta:   5
ev:        6339  track:           0 phi: 1988, theta:  16
ev:        6349  track:           0 phi: 1430, theta:  31
ev:        6359  track:           0 phi: 1692, theta:  46
ev:        6369  track:           0 phi: 2972, theta:  57
ev:        6379  track:           0 phi: 1684, theta:  10
ev:        6389  track:           0 phi: 3374, theta:  33
ev:        6399  track:           0 phi:  859, theta: 105
ev:        6409  track:           0 phi: 3854, theta:  36
ev:        6419  track:           0 phi: 1640, theta:  42
ev:        6429  track:           0 phi: 4156, theta:  35
ev:        6439  track:           0 phi: 2004, theta:   9
ev:        6449  track:           0 phi: 2636, theta:  19
ev:        6459  track:           0 phi: 2128, theta: 108
ev:        6469  track:           0 phi: 3012, theta: 107
ev:        6479  track:           0 phi: 3524, theta:  41
ev:        6489  track:           0 phi: 1700, theta:  24
ev:        6499  track:           0 phi: 4508, theta: 105
ev:        6509  track:           0 phi: 2180, theta:  12
ev:        6519  track:           0 phi: 2156, theta:  36
ev:        6529  track:           0 phi: 1060, theta:  81
ev:        6539  track:           0 phi:  885, theta:  78
ev:        6549  track:           0 phi:  916, theta:  82
ev:        6559  track:           0 phi: 1612, theta:   7
ev:        6569  track:           0 phi: 4692, theta:  43
ev:        6589  track:           0 phi: 4220, theta:  41
ev:        6599  track:           0 phi: 4911, theta:  67
ev:        6609  track:           0 phi:  878, theta:   8
ev:        6619  track:           0 phi: 4716, theta:   6
ev:        6629  track:           0 phi: 1076, theta:   7
ev:        6639  track:           0 phi: 4096, theta:  72
ev:        6649  track:           0 phi: 3112, theta:  61
ev:        6659  track:           0 phi:  140, theta:  24
ev:        6669  track:           0 phi: 1635, theta:  79
ev:        6679  track:           0 phi: 3780, theta:  34
ev:        6689  track:           0 phi: 2696, theta:  47
ev:        6699  track:           0 phi: 3624, theta:  84
ev:        6709  track:           0 phi: 4668, theta:  38
ev:        6719  track:           0 phi: 4750, theta:  42
ev:        6729  track:           0 phi: 1440, theta:  92
ev:        6739  track:           0 phi: 3300, theta:  99
ev:        6749  track:           0 phi: 3492, theta:  40
ev:        6759  track:           0 phi: 4880, theta:  86
ev:        6769  track:           0 phi: 1260, theta:  32
ev:        6779  track:           0 phi: 4316, theta:  41
ev:        6789  track:           0 phi: 2204, theta:  21
ev:        6799  track:           0 phi: 2172, theta:  24
ev:        6809  track:           0 phi: 4124, theta:  28
ev:        6829  track:           0 phi: 2144, theta:  68
ev:        6839  track:           0 phi: 4476, theta:  32
ev:        6849  track:           0 phi: 2524, theta:  11
ev:        6859  track:           0 phi: 2756, theta:  17
ev:        6869  track:           0 phi: 4852, theta:  14
ev:        6879  track:           0 phi: 2356, theta:  48
ev:        6889  track:           0 phi: 2276, theta:  95
ev:        6899  track:           0 phi: 3764, theta:  67
ev:        6909  track:           0 phi: 1958, theta:  55
ev:        6929  track:           0 phi: 2292, theta:  45
ev:        6939  track:           0 phi: 1416, theta:  60
ev:        6949  track:           0 phi: 1196, theta:  31
ev:        6959  track:           0 phi: 1172, theta:  64
ev:        6969  track:           0 phi: 1812, theta:  28
ev:        6979  track:           0 phi: 4392, theta:  51
ev:        6989  track:           0 phi: 3212, theta:  87
ev:        6999  track:           0 phi: 4732, theta: 108
ev:        7009  track:           0 phi: 4445, theta:  49
ev:        7029  track:           0 phi: 4156, theta:  47
ev:        7039  track:           0 phi: 4388, theta:  21
ev:        7049  track:           0 phi: 4868, theta: 107
ev:        7059  track:           0 phi: 4804, theta:  11
ev:        7069  track:           0 phi: 4057, theta:  76
ev:        7079  track:           0 phi: 1356, theta:  59
ev:        7089  track:           0 phi:  292, theta:  15
ev:        7099  track:           0 phi: 4028, theta:  23
ev:        7109  track:           0 phi: 1860, theta:  46
ev:        7119  track:           0 phi:  812, theta:  43
ev:        7129  track:           0 phi: 1524, theta:   9
ev:        7139  track:           0 phi: 1548, theta:  98
ev:        7149  track:           0 phi: 4466, theta:  24
ev:        7159  track:           0 phi: 1209, theta:  56
ev:        7169  track:           0 phi:  676, theta:  25
ev:        7179  track:           0 phi:  782, theta:  43
ev:        7189  track:           0 phi: 2116, theta:  31
ev:        7199  track:           0 phi: 1956, theta:  13
ev:        7209  track:           0 phi: 3564, theta:  46
ev:        7219  track:           0 phi: 3108, theta:  72
ev:        7239  track:           0 phi: 4749, theta: 105
ev:        7249  track:           0 phi: 2174, theta:  30
ev:        7259  track:           0 phi:  980, theta:  44
ev:        7269  track:           0 phi: 4496, theta:  77
ev:        7279  track:           0 phi: 1100, theta:  48
ev:        7289  track:           0 phi: 3003, theta:  34
ev:        7299  track:           0 phi:  796, theta:  22
ev:        7309  track:           0 phi: 4812, theta:  38
ev:        7319  track:           0 phi: 4500, theta:  38
ev:        7329  track:           0 phi: 3484, theta:   8
ev:        7339  track:           0 phi: 4284, theta:  47
ev:        7349  track:           0 phi: 2500, theta:  23
ev:        7359  track:           0 phi: 1108, theta:  83
ev:        7369  track:           0 phi: 4100, theta: 102
ev:        7379  track:           0 phi: 1824, theta:  99
ev:        7399  track:           0 phi: 1528, theta:  87
ev:        7409  track:           0 phi: 3865, theta:  53
ev:        7419  track:           0 phi: 1196, theta:  33
ev:        7429  track:           0 phi: 1164, theta:  37
ev:        7439  track:           0 phi:  134, theta:  28
ev:        7449  track:           0 phi: 4062, theta:  52
ev:        7459  track:           0 phi: 3960, theta:  82
ev:        7469  track:           0 phi: 3234, theta:  12
ev:        7479  track:           0 phi: 3456, theta:  50
ev:        7489  track:           0 phi: 3764, theta:  45
ev:        7499  track:           0 phi: 2260, theta:  10
ev:        7509  track:           0 phi: 3080, theta:  67
ev:        7519  track:           0 phi: 4028, theta:   8
ev:        7529  track:           0 phi: 4060, theta:  43
ev:        7539  track:           0 phi: 4244, theta:  24
ev:        7549  track:           0 phi: 3476, theta:  17
ev:        7559  track:           0 phi: 4340, theta:  27
ev:        7569  track:           0 phi: 1425, theta:  72
ev:        7579  track:           0 phi: 1385, theta:  52
ev:        7589  track:           0 phi: 2380, theta:   6
ev:        7599  track:           0 phi: 4460, theta:  38
ev:        7609  track:           0 phi: 3130, theta:  42
ev:        7619  track:           0 phi: 2060, theta:  43
ev:        7629  track:           0 phi: 2840, theta:  73
ev:        7639  track:           0 phi: 3850, theta:  25
ev:        7649  track:           0 phi: 2012, theta:  34
ev:        7659  track:           0 phi: 4512, theta:  92
ev:        7669  track:           0 phi:  276, theta:  19
ev:        7679  track:           0 phi: 2948, theta:  89
ev:        7689  track:           0 phi: 4692, theta:  79
ev:        7699  track:           0 phi: 4828, theta:  34
ev:        7709  track:           0 phi: 3167, theta:  75
ev:        7719  track:           0 phi: 2500, theta:   7
ev:        7729  track:           0 phi:  908, theta:  11
ev:        7739  track:           0 phi: 4656, theta:  88
ev:        7749  track:           0 phi: 1812, theta:  17
ev:        7759  track:           0 phi: 4664, theta:  76
ev:        7769  track:           0 phi: 3864, theta:  72
ev:        7779  track:           0 phi: 3388, theta:   9
ev:        7789  track:           0 phi: 2438, theta:  34
ev:        7799  track:           0 phi: 3564, theta:   9
ev:        7809  track:           0 phi: 1068, theta:  44
ev:        7819  track:           0 phi:  156, theta:  12
ev:        7829  track:           0 phi: 4212, theta:  17
ev:        7839  track:           0 phi: 4580, theta:  58
ev:        7849  track:           0 phi: 1908, theta:  45
ev:        7859  track:           0 phi: 4372, theta:  23
ev:        7869  track:           0 phi: 2978, theta:  52
ev:        7879  track:           0 phi: 2618, theta:   9
ev:        7889  track:           0 phi:  334, theta:  28
ev:        7899  track:           0 phi: 3323, theta: 103
ev:        7909  track:           0 phi: 2388, theta: 101
ev:        7919  track:           0 phi:  836, theta:  25
ev:        7929  track:           0 phi: 2052, theta:  20
ev:        7939  track:           0 phi: 3620, theta:  43
ev:        7949  track:           0 phi: 2972, theta:  20
ev:        7959  track:           0 phi: 3540, theta:  40
ev:        7969  track:           0 phi: 4316, theta:  42
ev:        7979  track:           0 phi: 2652, theta:  76
ev:        7989  track:           0 phi: 4636, theta:  14
ev:        7999  track:           0 phi: 4008, theta:  74
ev:        8009  track:           0 phi: 2356, theta: 101
ev:        8019  track:           0 phi: 3356, theta:  83
ev:        8029  track:           0 phi: 3028, theta:  73
ev:        8039  track:           0 phi:  708, theta:  21
ev:        8049  track:           0 phi: 2308, theta:   9
ev:        8059  track:           0 phi: 3838, theta:  14
ev:        8069  track:           0 phi: 3016, theta: 100
ev:        8079  track:           0 phi: 4851, theta:  74
ev:        8089  track:           0 phi: 2120, theta:  57
ev:        8109  track:           0 phi:  446, theta:  28
ev:        8119  track:           0 phi: 1388, theta:  41
ev:        8129  track:           0 phi: 4004, theta:  25
ev:        8139  track:           0 phi:  164, theta:  23
ev:        8149  track:           0 phi: 4540, theta: 109
ev:        8159  track:           0 phi: 2152, theta:  90
ev:        8169  track:           0 phi:  904, theta:  58
ev:        8179  track:           0 phi: 2188, theta:  77
ev:        8199  track:           0 phi: 1516, theta:  20
ev:        8209  track:           0 phi: 1127, theta:  79
ev:        8219  track:           0 phi: 2176, theta:  77
ev:        8229  track:           0 phi: 3768, theta:  70
ev:        8239  track:           0 phi: 1652, theta:  16
ev:        8249  track:           0 phi: 2729, theta:  28
ev:        8259  track:           0 phi: 2532, theta:   6
ev:        8269  track:           0 phi: 3680, theta:  81
ev:        8279  track:           0 phi: 2880, theta:  47
ev:        8289  track:           0 phi: 3706, theta:  32
ev:        8299  track:           0 phi: 4292, theta:  35
ev:        8309  track:           0 phi: 2308, theta:  64
ev:        8319  track:           0 phi: 3010, theta:  31
ev:        8329  track:           0 phi: 1570, theta:  44
ev:        8339  track:           0 phi: 2076, theta:  16
ev:        8349  track:           0 phi: 2924, theta:  57
ev:        8359  track:           0 phi: 3556, theta: 105
ev:        8369  track:           0 phi: 4084, theta:  26
ev:        8379  track:           0 phi: 2844, theta:   6
ev:        8389  track:           0 phi: 2644, theta:  17
ev:        8399  track:           0 phi: 4744, theta:  92
ev:        8409  track:           0 phi: 3714, theta:  14
ev:        8419  track:           0 phi: 4517, theta:  62
ev:        8429  track:           0 phi: 3620, theta:   7
ev:        8439  track:           0 phi: 3124, theta:  96
ev:        8459  track:           0 phi: 3200, theta:  78
ev:        8469  track:           0 phi: 2608, theta:  81
ev:        8479  track:           0 phi:  124, theta:  13
ev:        8489  track:           0 phi: 3924, theta:  17
ev:        8499  track:           0 phi: 1236, theta:  32
ev:        8509  track:           0 phi:  612, theta:  36
ev:        8519  track:           0 phi: 2076, theta:  28
ev:        8529  track:           0 phi: 1620, theta:  46
ev:        8539  track:           0 phi:  874, theta:  33
ev:        8549  track:           0 phi: 2498, theta:   7
ev:        8559  track:           0 phi: 3234, theta:  44
ev:        8569  track:           0 phi: 2308, theta:  10
ev:        8579  track:           0 phi: 2828, theta:  21
ev:        8589  track:           0 phi: 2948, theta:  13
ev:        8599  track:           0 phi: 2860, theta:  59
ev:        8609  track:           0 phi: 3124, theta:  39
ev:        8619  track:           0 phi: 4380, theta:  61
ev:        8629  track:           0 phi:  756, theta:  15
ev:        8639  track:           0 phi: 2012, theta:  64
ev:        8649  track:           0 phi: 4902, theta:  29
ev:        8659  track:           0 phi:  172, theta:  22
ev:        8669  track:           0 phi: 1946, theta:   7
ev:        8679  track:           0 phi: 1484, theta:  49
ev:        8689  track:           0 phi: 3660, theta:  12
ev:        8699  track:           0 phi: 3664, theta: 107
ev:        8709  track:           0 phi: 4812, theta:  12
ev:        8719  track:           0 phi: 2828, theta:  87
ev:        8729  track:           0 phi: 4517, theta:  57
ev:        8739  track:           0 phi: 3820, theta:  43
ev:        8749  track:           0 phi: 1540, theta:  96
ev:        8759  track:           0 phi: 2140, theta:  64
ev:        8769  track:           0 phi: 4396, theta:  60
ev:        8779  track:           0 phi: 3688, theta:  64
ev:        8789  track:           0 phi: 3340, theta:  59
ev:        8799  track:           0 phi: 1898, theta:  38
ev:        8809  track:           0 phi: 1476, theta:  10
ev:        8819  track:           0 phi: 4590, theta:  40
ev:        8829  track:           0 phi: 1436, theta:  12
ev:        8839  track:           0 phi: 3574, theta:  16
ev:        8849  track:           0 phi: 3764, theta:  30
ev:        8859  track:           0 phi: 2948, theta:  19
ev:        8869  track:           0 phi:  764, theta:  40
ev:        8879  track:           0 phi:  750, theta:  15
ev:        8889  track:           0 phi: 4270, theta:  44
ev:        8899  track:           0 phi: 4428, theta:  47
ev:        8909  track:           0 phi: 3201, theta:  57
ev:        8919  track:           0 phi: 4908, theta:  29
ev:        8929  track:           0 phi: 3940, theta:  54
ev:        8939  track:           0 phi: 2372, theta:  14
ev:        8949  track:           0 phi: 1006, theta:  29
ev:        8959  track:           0 phi: 1432, theta:  93
ev:        8969  track:           0 phi:  228, theta:  29
ev:        8979  track:           0 phi: 3318, theta:  23
ev:        8989  track:           0 phi:  828, theta:  27
ev:        8999  track:           0 phi: 2908, theta:   8
ev:        9009  track:           0 phi: 1225, theta: 111
ev:        9019  track:           0 phi: 3092, theta:  46
ev:        9029  track:           0 phi: 4129, theta: 100
ev:        9039  track:           0 phi: 3968, theta:  52
ev:        9049  track:           0 phi: 4499, theta:  98
ev:        9059  track:           0 phi: 2104, theta:  98
ev:        9069  track:           0 phi: 3392, theta:  70
ev:        9079  track:           0 phi: 2868, theta:  35
ev:        9089  track:           0 phi: 1432, theta:  96
ev:        9099  track:           0 phi:  769, theta:  92
ev:        9109  track:           0 phi: 4548, theta:  21
ev:        9119  track:           0 phi: 1148, theta:  14
ev:        9129  track:           0 phi: 4222, theta:  27
ev:        9139  track:           0 phi: 3402, theta:  16
ev:        9149  track:           0 phi: 3616, theta: 101
ev:        9159  track:           0 phi:  884, theta:  25
ev:        9169  track:           0 phi:  402, theta:  14
ev:        9179  track:           0 phi: 2820, theta:  61
ev:        9189  track:           0 phi: 1268, theta:  45
ev:        9209  track:           0 phi: 4356, theta:  24
ev:        9219  track:           0 phi: 4108, theta:  21
ev:        9229  track:           0 phi: 3256, theta:  93
ev:        9239  track:           0 phi: 4244, theta:   6
ev:        9249  track:           0 phi: 3953, theta:  62
ev:        9259  track:           0 phi: 1644, theta:  17
ev:        9269  track:           0 phi: 1628, theta:  71
ev:        9279  track:           0 phi: 2331, theta:  80
ev:        9289  track:           0 phi: 3976, theta: 104
ev:        9299  track:           0 phi: 2377, theta:  48
ev:        9309  track:           0 phi: 2608, theta:  55
ev:        9319  track:           0 phi: 4580, theta:  20
ev:        9329  track:           0 phi: 3265, theta: 108
ev:        9339  track:           0 phi: 3676, theta:  31
ev:        9349  track:           0 phi: 4220, theta:  70
ev:        9359  track:           0 phi: 1892, theta:  15
ev:        9369  track:           0 phi: 2724, theta:  96
ev:        9379  track:           0 phi: 1228, theta:  31
ev:        9389  track:           0 phi: 2156, theta:  20
ev:        9399  track:           0 phi: 3316, theta:  26
ev:        9409  track:           0 phi: 2308, theta:  11
ev:        9419  track:           0 phi:  772, theta:  27
ev:        9429  track:           0 phi: 1044, theta:  11
ev:        9439  track:           0 phi:  492, theta:  35
ev:        9449  track:           0 phi: 4217, theta:  89
ev:        9459  track:           0 phi: 4404, theta:  69
ev:        9469  track:           0 phi: 2444, theta:  15
ev:        9479  track:           0 phi: 1428, theta:   9
ev:        9489  track:           0 phi: 3846, theta:   6
ev:        9499  track:           0 phi:  644, theta:  33
ev:        9509  track:           0 phi: 1248, theta:  49
ev:        9519  track:           0 phi: 2657, theta:  64
ev:        9529  track:           0 phi: 2340, theta:  21
ev:        9549  track:           0 phi: 4586, theta:  28
ev:        9559  track:           0 phi: 3904, theta:  96
ev:        9569  track:           0 phi: 2288, theta:  49
ev:        9579  track:           0 phi: 4604, theta:  56
ev:        9589  track:           0 phi: 3108, theta:  84
ev:        9599  track:           0 phi: 2612, theta:  35
ev:        9609  track:           0 phi: 1766, theta:  20
ev:        9619  track:           0 phi: 1828, theta:  16
ev:        9629  track:           0 phi: 4536, theta:  53
ev:        9639  track:           0 phi: 3660, theta:  16
ev:        9649  track:           0 phi: 1072, theta:  50
ev:        9659  track:           0 phi: 3820, theta:  27
ev:        9669  track:           0 phi:  710, theta:   7
ev:        9679  track:           0 phi: 3036, theta:  45
ev:        9689  track:           0 phi:  412, theta:  29
ev:        9699  track:           0 phi: 1533, theta:  89
ev:        9709  track:           0 phi: 4171, theta:  52
ev:        9719  track:           0 phi: 3977, theta:  75
ev:        9729  track:           0 phi: 4956, theta:  43
ev:        9739  track:           0 phi:  164, theta:   9
ev:        9749  track:           0 phi: 2328, theta:  89
ev:        9759  track:           0 phi: 3292, theta:  27
ev:        9779  track:           0 phi: 3620, theta:   7
ev:        9799  track:           0 phi: 3224, theta:  54
ev:        9809  track:           0 phi: 1252, theta:  18
ev:        9819  track:           0 phi: 1024, theta:  89
ev:        9829  track:           0 phi: 3376, theta:  85
ev:        9839  track:           0 phi:  316, theta:  33
ev:        9849  track:           0 phi: 1252, theta:   6
ev:        9859  track:           0 phi: 2924, theta:  21
ev:        9869  track:           0 phi: 3412, theta:  24
ev:        9879  track:           0 phi: 2164, theta:  40
ev:        9889  track:           0 phi: 3644, theta:  24
ev:        9899  track:           0 phi: 4948, theta:   7
ev:        9909  track:           0 phi: 3403, theta:  56
ev:        9919  track:           0 phi: 3804, theta:  79
ev:        9929  track:           0 phi: 3012, theta:   9
ev:        9939  track:           0 phi: 2972, theta:  18
ev:        9949  track:           0 phi: 2420, theta:   9
ev:        9959  track:           0 phi: 3380, theta:   6
ev:        9969  track:           0 phi: 2632, theta:  54
ev:        9979  track:           0 phi:  668, theta:  22
ev:        9989  track:           0 phi: 4612, theta:  23
ev:        9999  track:           0 phi: 3152, theta:  98
ev:       10009  track:           0 phi: 4084, theta:  96
ev:       10019  track:           0 phi: 4231, theta:  58
ev:       10029  track:           0 phi: 3172, theta:  39
ev:       10039  track:           0 phi: 1192, theta:  54
ev:       10049  track:           0 phi: 4148, theta:  60
ev:       10069  track:           0 phi:  746, theta:  41
ev:       10079  track:           0 phi: 1028, theta:  16
ev:       10089  track:           0 phi: 1332, theta:  80
ev:       10099  track:           0 phi: 4662, theta:  27
ev:       10109  track:           0 phi: 4628, theta:  26
ev:       10119  track:           0 phi: 1563, theta:  95
ev:       10129  track:           0 phi: 1760, theta:  67
ev:       10139  track:           0 phi: 3500, theta:  31
ev:       10149  track:           0 phi:  298, theta:  30
ev:       10159  track:           0 phi: 4024, theta:  82
ev:       10169  track:           0 phi: 3896, theta:  81
ev:       10179  track:           0 phi: 1929, theta:  63
ev:       10189  track:           0 phi: 4662, theta:  44
ev:       10199  track:           0 phi: 4452, theta:  18
ev:       10219  track:           0 phi: 2740, theta: 100
ev:       10229  track:           0 phi: 1972, theta:  12
ev:       10239  track:           0 phi: 2004, theta:  89
ev:       10249  track:           0 phi: 1308, theta:  26
ev:       10259  track:           0 phi: 4812, theta:  57
ev:       10269  track:           0 phi: 3516, theta:  17
ev:       10279  track:           0 phi: 4604, theta:  50
ev:       10289  track:           0 phi:  212, theta:   6
ev:       10299  track:           0 phi: 4045, theta:  87
ev:       10309  track:           0 phi: 4802, theta:  24
ev:       10319  track:           0 phi: 4640, theta:  80
ev:       10329  track:           0 phi: 1068, theta:   9
ev:       10339  track:           0 phi: 4300, theta:  20
ev:       10349  track:           0 phi: 3260, theta:  37
ev:       10359  track:           0 phi: 1127, theta:  64
ev:       10359  track:           1 phi:  828, theta:  64
ev:       10369  track:           0 phi: 2640, theta:  86
ev:       10379  track:           0 phi: 1664, theta:  78
ev:       10389  track:           0 phi:  140, theta:   8
ev:       10399  track:           0 phi: 2358, theta:  29
ev:       10409  track:           0 phi: 2250, theta:  13
ev:       10419  track:           0 phi:  788, theta:  42
ev:       10429  track:           0 phi: 1596, theta:  12
ev:       10439  track:           0 phi: 2180, theta:  23
ev:       10449  track:           0 phi: 4056, theta:  59
ev:       10459  track:           0 phi: 1692, theta:  55
ev:       10469  track:           0 phi: 3880, theta:  95
ev:       10479  track:           0 phi: 1868, theta:  31
ev:       10489  track:           0 phi: 2432, theta: 110
ev:       10499  track:           0 phi: 4468, theta:  15
ev:       10509  track:           0 phi: 2200, theta:  67
ev:       10519  track:           0 phi: 2420, theta:   9
ev:       10529  track:           0 phi: 3876, theta:   9
ev:       10539  track:           0 phi: 1164, theta:  33
ev:       10549  track:           0 phi: 2012, theta:  47
ev:       10559  track:           0 phi: 2176, theta:  77
ev:       10569  track:           0 phi: 4764, theta:  27
ev:       10579  track:           0 phi: 1738, theta:  20
ev:       10589  track:           0 phi: 4396, theta:  47
ev:       10599  track:           0 phi: 2277, theta: 108
ev:       10609  track:           0 phi: 2032, theta:  77
ev:       10619  track:           0 phi: 2300, theta:   9
ev:       10629  track:           0 phi:  924, theta:  11
ev:       10639  track:           0 phi: 2256, theta: 102
ev:       10649  track:           0 phi: 2076, theta:  33
ev:       10659  track:           0 phi: 3605, theta:  20
ev:       10669  track:           0 phi: 2124, theta:  35
ev:       10679  track:           0 phi: 3292, theta:  10
ev:       10689  track:           0 phi: 2527, theta:  58
ev:       10699  track:           0 phi: 4700, theta: 100
ev:       10709  track:           0 phi: 4612, theta:  22
ev:       10719  track:           0 phi: 1604, theta:  83
ev:       10729  track:           0 phi: 4532, theta:  71
ev:       10739  track:           0 phi: 4924, theta:  10
ev:       10749  track:           0 phi: 4808, theta:  62
ev:       10759  track:           0 phi: 4636, theta:  12
ev:       10769  track:           0 phi: 4128, theta:  96
ev:       10779  track:           0 phi: 4774, theta:  36
ev:       10789  track:           0 phi: 4024, theta:  84
ev:       10799  track:           0 phi:  980, theta:  44
ev:       10809  track:           0 phi: 3252, theta:  22
ev:       10819  track:           0 phi: 3324, theta:  15
ev:       10829  track:           0 phi: 3056, theta:  88
ev:       10839  track:           0 phi: 1940, theta:  59
ev:       10849  track:           0 phi: 2988, theta:  37
ev:       10859  track:           0 phi: 3620, theta:  12
ev:       10869  track:           0 phi: 1452, theta:  45
ev:       10879  track:           0 phi: 1120, theta:  50
ev:       10889  track:           0 phi:  860, theta:  12
ev:       10899  track:           0 phi: 2508, theta:  11
ev:       10909  track:           0 phi: 3092, theta:  13
ev:       10919  track:           0 phi:  844, theta: 107
ev:       10929  track:           0 phi: 2204, theta:  17
ev:       10939  track:           0 phi: 2516, theta:  75
ev:       10949  track:           0 phi: 3716, theta:  59
ev:       10959  track:           0 phi: 3508, theta:  25
ev:       10969  track:           0 phi: 1430, theta:  25
ev:       10979  track:           0 phi: 1728, theta:  92
ev:       10989  track:           0 phi: 3140, theta:  29
ev:       10999  track:           0 phi: 4322, theta:  19
ev:       11009  track:           0 phi: 1618, theta:   8
ev:       11019  track:           0 phi: 3164, theta:  50
ev:       11029  track:           0 phi: 4486, theta:  36
ev:       11039  track:           0 phi:  236, theta:  35
ev:       11049  track:           0 phi: 4272, theta:  72
ev:       11059  track:           0 phi: 4588, theta:  66
ev:       11069  track:           0 phi: 2948, theta:  86
ev:       11079  track:           0 phi:  924, theta:  10
ev:       11089  track:           0 phi: 2476, theta:  45
ev:       11099  track:           0 phi: 3116, theta:  29
ev:       11109  track:           0 phi: 3756, theta:  20
ev:       11119  track:           0 phi: 4604, theta:  74
ev:       11129  track:           0 phi: 1504, theta:  99
ev:       11139  track:           0 phi: 2152, theta:  74
ev:       11149  track:           0 phi: 1052, theta:   9
ev:       11159  track:           0 phi: 4046, theta:  46
ev:       11169  track:           0 phi: 3276, theta:  89
ev:       11179  track:           0 phi: 3148, theta:  22
ev:       11189  track:           0 phi:  388, theta:  26
ev:       11199  track:           0 phi:  124, theta:  18
ev:       11209  track:           0 phi: 2713, theta:  88
ev:       11219  track:           0 phi:  178, theta:  16
ev:       11239  track:           0 phi: 1004, theta:  74
ev:       11249  track:           0 phi:  306, theta:  16
ev:       11259  track:           0 phi: 2940, theta:  18
ev:       11269  track:           0 phi: 1396, theta:  63
ev:       11279  track:           0 phi:  316, theta:  19
ev:       11289  track:           0 phi: 2468, theta:  34
ev:       11299  track:           0 phi: 1164, theta:  27
ev:       11309  track:           0 phi: 3112, theta:  72
ev:       11319  track:           0 phi: 1052, theta:  30
ev:       11329  track:           0 phi:  844, theta:  21
ev:       11339  track:           0 phi: 2548, theta:  26
ev:       11349  track:           0 phi: 3388, theta:   8
ev:       11359  track:           0 phi: 4254, theta:  21
ev:       11369  track:           0 phi: 3780, theta:  41
ev:       11379  track:           0 phi: 1412, theta:  77
ev:       11389  track:           0 phi: 3436, theta:  70
ev:       11399  track:           0 phi: 2320, theta:  87
ev:       11409  track:           0 phi: 4852, theta:  20
ev:       11419  track:           0 phi: 4775, theta:  71
ev:       11429  track:           0 phi: 3908, theta:  19
ev:       11439  track:           0 phi: 1244, theta:  74
ev:       11449  track:           0 phi: 2316, theta:  13
ev:       11459  track:           0 phi: 4947, theta:  75
ev:       11469  track:           0 phi: 1874, theta:   9
ev:       11479  track:           0 phi: 4604, theta:  32
ev:       11489  track:           0 phi:  620, theta:  21
ev:       11499  track:           0 phi: 2653, theta:  20
ev:       11509  track:           0 phi: 2967, theta:   7
ev:       11519  track:           0 phi: 3636, theta:  32
ev:       11529  track:           0 phi: 3934, theta:  20
ev:       11539  track:           0 phi: 3892, theta:   7
ev:       11549  track:           0 phi: 3460, theta:  14
ev:       11559  track:           0 phi: 4172, theta:  12
ev:       11569  track:           0 phi: 1355, theta:  77
ev:       11579  track:           0 phi: 1520, theta:  61
ev:       11589  track:           0 phi: 1068, theta:  71
ev:       11599  track:           0 phi: 3886, theta:  31
ev:       11609  track:           0 phi: 3996, theta:  54
ev:       11619  track:           0 phi: 3040, theta:  71
ev:       11629  track:           0 phi: 3624, theta:  58
ev:       11639  track:           0 phi: 3388, theta:   7
